Береги{беречь=V,несов,пе=ед,пов,2-л} платье{платье=S,сред,неод=пр,ед|платье=S,сред,неод=вин,ед|платье=S,сред,неод=им,ед} снову{снова?=S,жен,неод=вин,ед|снов?=S,фам,муж,од=дат,ед|снова?=S,фам,жен,од=вин,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	честь{честь=S,жен,неод=вин,ед|честь=S,жен,неод=им,ед|честь=V,несов,пе=инф} смолоду{смолоду=ADV=}
Был{быть=V,нп=прош,ед,изъяв,муж,несов} бы{бы=PART=} конь{конь=S,муж,од=им,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	уздечку{уздечка=S,жен,неод=вин,ед} найдём{находить=V=мн,пов,1-л,сов,пе|находить=V=непрош,мн,изъяв,1-л,сов,пе}
Бережёного{береженый=A=вин,ед,полн,муж,од|береженый=A=род,ед,полн,муж|береженый=A=род,ед,полн,сред} Бог{бог=S,муж,од=им,ед}	бережёт{беречь=V,несов,пе=непрош,ед,изъяв,3-л}
Был{быть=V,нп=прош,ед,изъяв,муж,несов} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} той{тот=APRO=пр,ед,жен|тот=APRO=дат,ед,жен|тот=APRO=род,ед,жен|тот=APRO=твор,ед,жен|той=S,муж,неод=вин,ед|той=S,муж,неод=им,ед} школе{школа=S,жен,неод=пр,ед|школа=S,жен,неод=дат,ед} —	уж{уж=PART=|уж=ADV=|уж=S,муж,од=им,ед} не{не=PART=} обманешь{обманывать=V,пе=непрош,ед,изъяв,2-л,сов}
Дурная{дурной=A=им,ед,полн,жен} голова{голова=S,жен,неод=им,ед|голов=S,фам,муж,од=вин,ед|голов=S,фам,муж,од=род,ед|голова=S,мж,од=им,ед|голова=S,фам,жен,од=им,ед}	ногам{нога=S,жен,неод=дат,мн} покоя{покой=S,муж,неод=род,ед|покоить=V,несов,пе=непрош,деепр} не{не=PART=} даёт{давать=V,пе=непрош,ед,изъяв,3-л,несов}
Дуракам{дурак=S,муж,од=дат,мн} закон{закон=S,муж,неод=вин,ед|закон=S,муж,неод=им,ед}	не{не=PART=} писан{писать=V,несов,пе=прош,ед,прич,кр,муж,страд|писаный=A=ед,кр,муж|писать=V,несов=прош,ед,прич,кр,муж,страд}
Дружба{дружба=S,жен,неод=им,ед} дружбой{дружба=S,жен,неод=твор,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	табачок{табачок=S,муж,неод=вин,ед|табачок=S,муж,неод=им,ед} врозь{врозь=ADV=}
Ближний{ближний=A=вин,ед,полн,муж,неод|ближний=A=им,ед,полн,муж|ближний=S,муж,од=им,ед} сосед{сосед=S,муж,од=им,ед} лучше{хорошо=ADV=срав,вводн|хороший=A=срав}дальней{дальний=A=пр,ед,полн,жен|дальний=A=дат,ед,полн,жен|дальний=A=род,ед,полн,жен|дальний=A=твор,ед,полн,жен}	родни{родня=S,жен,неод=вин,мн|родня=S,жен,неод=род,ед|родня=S,жен,неод=им,мн|роднить=V,несов,пе=ед,пов,2-л|родни=S,имя,муж,од=пр,мн|родни=S,имя,муж,од=пр,ед|родни=S,имя,муж,од=вин,мн|родни=S,имя,муж,од=вин,ед|родни=S,имя,муж,од=дат,мн|родни=S,имя,муж,од=дат,ед|родни=S,имя,муж,од=род,мн|родни=S,имя,муж,од=род,ед|родни=S,имя,муж,од=твор,мн|родни=S,имя,муж,од=твор,ед|родни=S,имя,муж,од=им,мн|родни=S,имя,муж,од=им,ед}
Близок{близкий=A=ед,кр,муж} локоток{локоток=S,муж,неод=вин,ед|локоток=S,муж,неод=им,ед}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	не{не=PART=} укусишь{укусить=V,сов,пе=непрош,ед,изъяв,2-л}
Друг{друг=S,муж,од=им,ед}	познаётся{познаваться=V,нп=непрош,ед,изъяв,3-л,несов|познаваться=V,нп=непрош,ед,изъяв,3-л,сов} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} беде{беда=S,жен,неод=пр,ед|беда=S,жен,неод=дат,ед}
Дорога{дорога=S,жен,неод=им,ед|дорогой=A=ед,кр,жен} ложка{ложка=S,жен,неод=им,ед|ложок=S,редк,муж,неод=род,ед}	к{к=PR=|к=S,сокр=пр,мн|к=S,сокр=пр,ед|к=S,сокр=вин,мн|к=S,сокр=вин,ед|к=S,сокр=дат,мн|к=S,сокр=дат,ед|к=S,сокр=род,мн|к=S,сокр=род,ед|к=S,сокр=твор,мн|к=S,сокр=твор,ед|к=S,сокр=им,мн|к=S,сокр=им,ед} обеду{обед=S,муж,неод=дат,ед}
Бог{бог=S,муж,од=им,ед} дал{давать=V,пе=прош,ед,изъяв,муж,сов},	Бог{бог=S,муж,од=им,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} взял{взять=V,сов,пе=прош,ед,изъяв,муж}
Или{или=CONJ=|или=PART=} пан{пан=S,муж,од=им,ед|пан=S,фам,муж,од=пр,мн|пан=S,фам,муж,од=пр,ед|пан=S,фам,муж,од=вин,мн|пан=S,фам,муж,од=вин,ед|пан=S,фам,муж,од=дат,мн|пан=S,фам,муж,од=дат,ед|пан=S,фам,муж,од=род,мн|пан=S,фам,муж,од=род,ед|пан=S,фам,муж,од=твор,мн|пан=S,фам,муж,од=твор,ед|пан=S,фам,муж,од=им,мн|пан=S,фам,муж,од=им,ед},	или{или=CONJ=|или=PART=} пропал{пропадать=V,нп=прош,ед,изъяв,муж,сов}
Бог{бог=S,муж,од=им,ед} не{не=PART=} выдаст{выдавать=V,пе=непрош,ед,изъяв,3-л,сов} —	свинья{свинья=S,жен,од=им,ед} не{не=PART=} съест{съедать=V=непрош,ед,изъяв,3-л,сов}
Долгие{долгий=A=вин,мн,полн,неод|долгий=A=им,мн,полн} проводы{проводы=S,мн,неод=вин|проводы=S,мн,неод=им|провод=S,муж,неод=вин,мн|провод=S,муж,неод=им,мн} —	лишние{лишний=A=вин,мн,полн,неод|лишний=A=им,мн,полн} хлопоты{хлопоты=S,мн,неод=вин|хлопоты=S,мн,неод=им}
Бог{бог=S,муж,од=им,ед} не{не=PART=} Тимошка{тимошка=S,имя,муж,од=им,ед},	видит{видеть=V,несов,пе=непрош,ед,изъяв,3-л} немножко{немножко=ADV=|немножко=NUM=|немножко=ADV,прдк=}
Долг{долг=S,муж,неод=вин,ед|долг=S,муж,неод=им,ед} платежом{платеж=S,муж,неод=твор,ед}	красен{красный=A=ед,кр,муж}
Доверяй{доверять=V,пе=ед,пов,2-л,несов}, но{но=CONJ=|но=INTJ=}	проверяй{проверять=V,пе=ед,пов,2-л,несов}
Деньги{деньги=S,мн,неод=вин|деньги=S,мн,неод=им|деньга=S,жен,неод=вин,мн|деньга=S,жен,неод=род,ед|деньга=S,жен,неод=им,мн} счёт{счет=S,муж,неод=вин,ед|счет=S,муж,неод=им,ед}	любят{любить=V,несов,пе=непрош,мн,изъяв,3-л}
Богатство{богатство=S,сред,неод=вин,ед|богатство=S,сред,неод=им,ед} — грязь{грязь=S,жен,неод=вин,ед|грязь=S,жен,неод=им,ед}, ум{ум=S,муж,неод=вин,ед|ум=S,муж,неод=им,ед} —	золото{золото=S,ед,сред,неод=вин|золото=S,ед,сред,неод=им}
Делу{дело=S,сред,неод=дат,ед} время{время=S,сред,неод=вин,ед|время=S,сред,неод=им,ед} —	потехе{потеха=S,жен,неод=пр,ед|потеха=S,жен,неод=дат,ед} час{час=S,муж,неод=вин,ед|час=S,муж,неод=им,ед}
Богатство{богатство=S,сред,неод=вин,ед|богатство=S,сред,неод=им,ед} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} деньгами{деньги=S,мн,неод=твор|деньга=S,жен,неод=твор,мн}	голь{голь=S,жен,неод=вин,ед|голь=S,жен,неод=им,ед} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} весельем{веселие=S,сред,неод=твор,ед}
Дело{дело=S,сред,неод=вин,ед|дело=S,сред,неод=им,ед|девать=V=прош,ед,изъяв,сред,сов} мастера{мастер=S,муж,од=вин,ед|мастер=S,муж,од=род,ед|мастер=S,муж,од=им,мн}	боится{бояться=V,несов,нп=непрош,ед,изъяв,3-л}
Бодливой{бодливый=A=пр,ед,полн,жен|бодливый=A=дат,ед,полн,жен|бодливый=A=род,ед,полн,жен|бодливый=A=твор,ед,полн,жен} корове{корова=S,жен,од=пр,ед|корова=S,жен,од=дат,ед}	Бог{бог=S,муж,од=им,ед} рог{рог=S,муж,неод=вин,ед|рог=S,муж,неод=им,ед} не{не=PART=} даёт{давать=V,пе=непрош,ед,изъяв,3-л,несов}
Двое{двое=NUM=им|двое=NUM=вин,неод} пашут{пахать=V,несов,пе=непрош,мн,изъяв,3-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	семеро{семеро=NUM=им|семеро=NUM=вин,неод} руками{рука=S,жен,неод=твор,мн} машут{махать=V,несов,нп=непрош,мн,изъяв,3-л|машута=S,имя,жен,од=вин,мн|машута=S,имя,жен,од=род,мн}
Божьем{божий=A,полн=пр,ед,муж|божий=A,полн=пр,ед,сред} именем{имя=S,сред,неод=твор,ед}	сыт{сытый=A=ед,кр,муж} не{не=PART=} будешь{быть=V,нп=непрош,ед,изъяв,2-л}
Дают{давать=V,пе=непрош,мн,изъяв,3-л,несов} — бери{брать=V,несов,пе=ед,пов,2-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед} бьют{бить=V,несов,пе=непрош,мн,изъяв,3-л} —	беги{бежать=V,нп=ед,пов,2-л,несов|бежать=V,нп=ед,пов,2-л,сов}
Боится{бояться=V,несов,нп=непрош,ед,изъяв,3-л}, точно{точно=ADV=|точно=CONJ=|точно=PART=|точный=A=ед,кр,сред}	чёрт{черт=S,муж,од=им,ед|черта=S,жен,неод=род,мн} ладана{ладан=S,муж,неод=род,ед}
Больше{больше=ADV=|большой=A=срав|много=ADV=срав|больший=A=ед,кр,сред} пота{пот=S,муж,неод=род,ед} —	меньше{мало=NUM=срав|мало=ADV=срав|маленький=A=срав|малый=A=срав} крови{кровь=S,жен,неод=пр,ед|кровь=S,жен,неод=вин,мн|кровь=S,жен,неод=дат,ед|кровь=S,жен,неод=род,ед|кровь=S,жен,неод=им,мн|кровить=V,несов,нп=ед,пов,2-л}
Дарёному{дареный=A=дат,ед,полн,муж|дареный=A=дат,ед,полн,сред} коню{конь=S,муж,од=дат,ед}	в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} зубы{зуб=S,муж,неод=вин,мн|зуб=S,муж,неод=им,мн} не{не=PART=} смотрят{смотреть=V,несов,пе=непрош,мн,изъяв,3-л}
Дай{давать=V,пе=ед,пов,2-л,сов|дая=S,имя,жен,од=вин,мн|дая=S,имя,жен,од=род,мн} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} ноготок{ноготок=S,муж,неод=вин,ед|ноготок=S,муж,неод=им,ед},	запросит{запрашивать=V=непрош,ед,изъяв,3-л,сов} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} локоток{локоток=S,муж,неод=вин,ед|локоток=S,муж,неод=им,ед}
Большому{большой=A=дат,ед,полн,муж|большой=A=дат,ед,полн,сред} куску{кусок=S,муж,неод=дат,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	рот{рот=S,муж,неод=вин,ед|рот=S,муж,неод=им,ед|рота=S,жен,неод=род,мн|рот=S,муж,од=им,ед} рад{рад=A,кр=ед,муж|рада=S,жен,неод=род,мн|рада=S,имя,жен,од=вин,мн|рада=S,имя,жен,од=род,мн}
Браниться{браниться=V,несов,нп=инф} бранись{браниться=V,несов,нп=ед,пов,2-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	за{за=PR=} милого{милый=A=вин,ед,полн,муж,од|милый=A=род,ед,полн,муж|милый=A=род,ед,полн,сред|милый=S,муж,од=вин,ед|милый=S,муж,од=род,ед} держись{держаться=V,несов,нп=ед,пов,2-л}
Готовь{готовить=V,несов,пе=ед,пов,2-л} сани{сани=S,мн,неод=вин|сани=S,мн,неод=им|саня=S,имя,мж,од=род,ед|саня=S,имя,мж,од=им,мн} летом{лето=S,ед,сред,неод=твор|лет=S,муж,неод=твор,ед|летом=ADV=}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	телегу{телега=S,жен,неод=вин,ед} зимой{зима=S,жен,неод=твор,ед|зимой=ADV=}
Будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} день{день=S,муж,неод=вин,ед|день=S,муж,неод=им,ед|девать=V=ед,пов,2-л,сов} —	будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} пища{пища=S,жен,неод=им,ед|пищать=V,несов,нп=непрош,деепр}
Горбатого{горбатый=A=вин,ед,полн,муж,од|горбатый=A=род,ед,полн,муж|горбатый=A=род,ед,полн,сред|горбатый=S,муж,од=вин,ед|горбатый=S,муж,од=род,ед}	могила{могила=S,жен,неод=им,ед} исправит{исправлять=V,пе=непрош,ед,изъяв,3-л,сов}
Будешь{быть=V,нп=непрош,ед,изъяв,2-л} много{много=ADV,прдк=|много=COM=|многий=APRO=ед,кр,сред|много=ADV=} знать{знать=V,несов,пе=инф|знать=ADV,вводн=|знать=S,жен,неод=вин,ед|знать=S,жен,неод=им,ед} —	скоро{скоро=ADV=|скорый=A=ед,кр,сред} состаришься{состариться=V,сов,нп=непрош,ед,изъяв,2-л}
Будь{быть=V,нп=ед,пов,2-л} как{как=CONJ=|как=ADVPRO=|как=PART=} дома{дом=S,муж,неод=вин,мн|дом=S,муж,неод=род,ед|дом=S,муж,неод=им,мн|дома=ADV=}, но{но=CONJ=|но=INTJ=} не{не=PART=} забывай{забывать=V=ед,пов,2-л,несов,пе}, что{что=CONJ=|что=SPRO,ед,сред,неод=вин|что=SPRO,ед,сред,неод=им|что=ADVPRO=}	в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} гостях{гость=S,муж,од=пр,мн}
Говорят{говорить=V,несов,пе=непрош,мн,изъяв,3-л|говорят=ADV,вводн=}, что{что=CONJ=|что=SPRO,ед,сред,неод=вин|что=SPRO,ед,сред,неод=им|что=ADVPRO=} кур{курица=S,жен,од=вин,мн|курица=S,жен,од=род,мн|кура=S,жен,од=вин,мн|кура=S,жен,од=род,мн|кур=S,муж,од=им,ед|куры=S,мн,неод=род} доят{доить=V,несов,пе=непрош,мн,изъяв,3-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед} пошли{пойти=V,сов,нп=прош,мн,изъяв|посылать=V=ед,пов,2-л,сов}, и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	титек{титька=S,обсц,жен,неод=род,мн} не{не=PART=} нашли{находить=V=прош,мн,изъяв,сов,пе|насылать=V=ед,пов,2-л,сов}
Что{что=CONJ=|что=SPRO,ед,сред,неод=вин|что=SPRO,ед,сред,неод=им|что=ADVPRO=} у{у=PR=|у=INTJ=|у=S,сокр=пр,мн|у=S,сокр=пр,ед|у=S,сокр=вин,мн|у=S,сокр=вин,ед|у=S,сокр=дат,мн|у=S,сокр=дат,ед|у=S,сокр=род,мн|у=S,сокр=род,ед|у=S,сокр=твор,мн|у=S,сокр=твор,ед|у=S,сокр=им,мн|у=S,сокр=им,ед} трезвого{трезвый=A=вин,ед,полн,муж,од|трезвый=A=род,ед,полн,муж|трезвый=A=род,ед,полн,сред} на{на=PR=|на=PART=} уме{ум=S,муж,неод=пр,ед}, то{то=SPRO,ед,сред,неод=вин|то=SPRO,ед,сред,неод=им|то=CONJ=|то=PART=|тот=APRO=вин,ед,сред|тот=APRO=им,ед,сред}	у{у=PR=|у=INTJ=|у=S,сокр=пр,мн|у=S,сокр=пр,ед|у=S,сокр=вин,мн|у=S,сокр=вин,ед|у=S,сокр=дат,мн|у=S,сокр=дат,ед|у=S,сокр=род,мн|у=S,сокр=род,ед|у=S,сокр=твор,мн|у=S,сокр=твор,ед|у=S,сокр=им,мн|у=S,сокр=им,ед} пьяного{пьяный=A=вин,ед,полн,муж,од|пьяный=A=род,ед,полн,муж|пьяный=A=род,ед,полн,сред|пьяный=S,муж,од=вин,ед|пьяный=S,муж,од=род,ед} на{на=PR=|на=PART=} языке{язык=S,муж,неод=пр,ед|язык=S,муж,од=пр,ед}
Был{быть=V,нп=прош,ед,изъяв,муж,несов} конь{конь=S,муж,од=им,ед}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	изъездился{изъезживаться=V,нп=прош,ед,изъяв,муж,сов}
Глаза{глаз=S,муж,неод=вин,мн|глаз=S,муж,неод=род,ед|глаз=S,муж,неод=им,мн} боятся{бояться=V,несов,нп=непрош,мн,изъяв,3-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	руки{рука=S,жен,неод=вин,мн|рука=S,жен,неод=род,ед|рука=S,жен,неод=им,мн} делают{делать=V,несов,пе=непрош,мн,изъяв,3-л}
Был{быть=V,нп=прош,ед,изъяв,муж,несов} ум{ум=S,муж,неод=вин,ед|ум=S,муж,неод=им,ед} — да{да=CONJ=|да=PART=|да=ADV,прдк=}	весь{весь=APRO=вин,ед,муж,неод|весь=APRO=им,ед,муж|весь=S,жен,неод=вин,ед|весь=S,жен,неод=им,ед|весить=V,несов,пе=ед,пов,2-л} вышел{выходить=V,нп=прош,ед,изъяв,муж,сов|выходить=V=прош,ед,изъяв,муж,сов}
Смотрю{смотреть=V,несов,пе=непрош,ед,изъяв,1-л} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} книгу{книга=S,жен,неод=вин,ед} —	вижу{видеть=V,несов,пе=непрош,ед,изъяв,1-л} фигу{фига=S,жен,неод=вин,ед|фиг=S,муж,неод=дат,ед}
Была{быть=V,нп=прош,ед,изъяв,жен,несов} бы{бы=PART=} шея{шея=S,жен,неод=им,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	хомут{хомут=S,муж,неод=вин,ед|хомут=S,муж,неод=им,ед} найдётся{находиться=V,нп=непрош,ед,изъяв,3-л,сов}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} бане{баня=S,жен,неод=пр,ед|баня=S,жен,неод=дат,ед|бань=S,муж,неод=пр,ед|бан=S,имя,муж,од=пр,ед} веник{веник=S,муж,неод=вин,ед|веник=S,муж,неод=им,ед} —	дороже{дорогой=A=срав|дорого=ADV=срав} денег{деньги=S,мн,неод=род}
Было{быть=V,нп=прош,ед,изъяв,сред,несов|было=PART=}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	сплыло{сплывать=V,нп=прош,ед,изъяв,сред,сов}
Да{да=CONJ=|да=PART=|да=ADV,прдк=} он{он=SPRO,ед,3-л,муж=им} лыка{лыко=S,сред,неод=род,ед} не{не=PART=}	вяжет{вязать=V,несов,пе=непрош,ед,изъяв,3-л}
